org,repo,actor,event_month,type,events,event_weight,event_type_diversity,event_type_freq
pytorch,examples,acmaheri,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,examples,acoastalfog,2018-02-01T08:00:00Z,WatchEvent,3,1,1,1
pytorch,examples,adableau,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,examples,adambielski,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,examples,adamwespiser,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,examples,adarsh0806,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,examples,adenchou,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,examples,AdenosHermes,2018-05-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,examples,ader003,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,examples,adhamelia,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,examples,adiah80,2018-06-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,examples,adipandas,2018-05-01T07:00:00Z,WatchEvent,2,1,1,1
pytorch,examples,aditya-c,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,examples,AdityaAS,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,examples,adityasan92,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,examples,adou0925,2018-05-01T07:00:00Z,WatchEvent,5,2,1,1
pytorch,examples,AdrianoMourthe,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,examples,AdrianoMourthe,2018-05-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,examples,adrianreza,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,examples,adsrc,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,examples,adyprice,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,examples,ae86208,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,examples,aegiskeller,2018-05-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,examples,aetherwu,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,examples,afcarl,2018-06-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,examples,aferriss,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,examples,ageojo,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,examples,Aglaia11,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,examples,aguaviva,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,examples,agzamovr,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,examples,Ahanmr,2018-03-01T08:00:00Z,ForkEvent,1,0,1,1
pytorch,examples,AHannebelle,2018-02-01T08:00:00Z,ForkEvent,1,0,1,1
pytorch,examples,aheluc,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,examples,ahhan02,2018-05-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,examples,AhmadAlyassin,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,examples,AhmadZakaria,2018-03-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,examples,AHoke,2018-04-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,examples,ahzz1207,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,examples,Ai-is-light,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,examples,aicaffeinelife,2018-06-01T07:00:00Z,WatchEvent,1,0,1,1
pytorch,examples,aihaihara,2018-05-01T07:00:00Z,ForkEvent,1,0,1,1
pytorch,examples,AIR20,2018-02-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,examples,airlooking,2018-01-01T08:00:00Z,WatchEvent,1,0,1,1
pytorch,examples,AishRatsh,2018-06-01T07:00:00Z,ForkEvent,1,0,1,1
