org,actor,type,event_months,event_weight,max_event_type_freq,event_type_most_common,event_type_diversity,months_pct,engagement_score
caffe2,Bingnan,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,Bingtuu,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,BinhangYuan,IssuesEvent,1,2,1,IssuesEvent,1,0.2,0.24000000000000002
caffe2,bioinfo1992,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,BIT-silence,CommitCommentEvent,1,1,1,CommitCommentEvent,4,0.2,0.22
caffe2,BIT-silence,ForkEvent,1,0,1,ForkEvent,4,0.2,0.2
caffe2,BIT-silence,IssueCommentEvent,2,2,2,IssueCommentEvent,4,0.3,0.33999999999999997
caffe2,BIT-silence,PullRequestEvent,2,2,2,PullRequestEvent,4,0.3,0.33999999999999997
caffe2,BIT-silence,PushEvent,1,2,1,PushEvent,3,0.2,0.24000000000000002
caffe2,BIT-silence,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,bjtj,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,bkovalev,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,blackkensai,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,blateyang,IssueCommentEvent,3,1,2,IssueCommentEvent,2,0.5,0.52
caffe2,blateyang,IssuesEvent,3,2,3,IssuesEvent,2,0.5,0.54
caffe2,bldbld,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,block98k,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
caffe2,block98k,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
caffe2,blockchain-tech-developer,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,blood408,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,BlueDi,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,bluelml,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,blueviggen,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,bnuzhouwei,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,borichen,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,boriscy,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,boriskovalev,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
caffe2,boryiingsu,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
caffe2,boryiingsu,WatchEvent,1,0,1,WatchEvent,2,0.2,0.2
caffe2,Bosee,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,bosongarvin,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,botaichang,WatchEvent,1,1,1,WatchEvent,1,0.2,0.22
caffe2,Bowie911,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,brainkang,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,BrainlessLabs,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,Brayonski,WatchEvent,1,1,1,WatchEvent,1,0.2,0.22
caffe2,breadbread1984,ForkEvent,1,0,1,ForkEvent,4,0.2,0.2
caffe2,breadbread1984,IssueCommentEvent,4,2,4,IssueCommentEvent,2,0.7,0.74
caffe2,breadbread1984,IssuesEvent,3,2,3,IssuesEvent,2,0.5,0.54
caffe2,breadbread1984,PullRequestEvent,1,2,1,PullRequestEvent,4,0.2,0.24000000000000002
caffe2,BrettLL,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,BrettRyland,IssuesEvent,1,2,1,IssuesEvent,1,0.2,0.24000000000000002
caffe2,brian41005,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,briantse100,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,brianyang,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,bricewalker,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,brightLLer,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,brod4910,IssueCommentEvent,1,1,1,IssueCommentEvent,2,0.2,0.22
caffe2,brod4910,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
caffe2,BruceDone,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,brunomaso1,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,bryoh,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,bsdelf,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
caffe2,bsdelf,WatchEvent,1,0,1,WatchEvent,2,0.2,0.2
caffe2,bsobbe,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,BTaskaya,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,bubingy,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,bubo0,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
caffe2,bubo0,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,buckarooch,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,budiman11120905,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,bugxch,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,bukiya,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
caffe2,bukiya,IssuesEvent,1,2,1,IssuesEvent,1,0.2,0.24000000000000002
caffe2,bulletcross,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
caffe2,bulletcross,WatchEvent,1,0,1,WatchEvent,2,0.2,0.2
caffe2,burningion,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
caffe2,busyboxs,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
caffe2,busyboxs,IssueCommentEvent,1,1,1,IssueCommentEvent,2,0.2,0.22
caffe2,busyboxs,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
caffe2,busyboxs,WatchEvent,3,0,1,WatchEvent,1,0.5,0.5
caffe2,busz,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,bwasti,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
caffe2,bwasti,IssueCommentEvent,2,1,2,IssueCommentEvent,4,0.3,0.32
caffe2,bwasti,PullRequestEvent,2,2,2,PullRequestEvent,3,0.3,0.33999999999999997
caffe2,bwasti,PullRequestReviewCommentEvent,3,2,3,PullRequestReviewCommentEvent,4,0.5,0.54
caffe2,bwasti,PushEvent,2,2,2,PushEvent,4,0.3,0.33999999999999997
caffe2,ByGreez,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,byungjikroh,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,bzwqq,IssueCommentEvent,3,1,3,IssueCommentEvent,1,0.5,0.52
caffe2,c00h00g,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,c527380322,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,ca1773130n,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
caffe2,CACppuccino,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,caffe2,MemberEvent,1,2,1,MemberEvent,1,0.2,0.24000000000000002
caffe2,caffe2,PublicEvent,1,1,1,PublicEvent,1,0.2,0.22
caffe2,caffe2bot,PushEvent,4,3,4,PushEvent,1,0.7,0.76
caffe2,caicai2526,WatchEvent,1,1,1,WatchEvent,1,0.2,0.22
caffe2,caiping92,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,cairongzhang,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,caitiancai,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,can2apple,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,canawait,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,canglongclock,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,canojim,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,cansik,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,caowen2211891,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,caozhengquan,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,capitulation,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,captjt,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,Carmot,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
caffe2,Carmot,PullRequestEvent,1,2,1,PullRequestEvent,2,0.2,0.24000000000000002
caffe2,CarryJzzZ,IssueCommentEvent,1,2,1,IssueCommentEvent,1,0.2,0.24000000000000002
caffe2,cauil,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,cbecker,IssueCommentEvent,2,2,2,IssueCommentEvent,1,0.3,0.33999999999999997
caffe2,cc1630,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,ccs1605,IssueCommentEvent,1,2,1,IssueCommentEvent,2,0.2,0.24000000000000002
caffe2,ccs1605,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
caffe2,cdiaz,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,cdmawow,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,CeadeS,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,cece-jy,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,ceciliavision,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
caffe2,cggaurav,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,ch3n-hao,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,ch3nkula,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,cha-zhang,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,ChampagneLee,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
caffe2,chandanv2,IssueCommentEvent,2,1,2,IssueCommentEvent,1,0.3,0.32
caffe2,changchunli,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,changjiuy,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
caffe2,changjiuy,WatchEvent,1,0,1,WatchEvent,2,0.2,0.2
caffe2,changmy,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,chaosoder,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,CharlesDY,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,CharlesJ-ABu,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,CharlieFaceButt,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,charvenhe,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,chasedreamer,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,chatzikalymnios,ForkEvent,1,1,1,ForkEvent,2,0.2,0.22
caffe2,chatzikalymnios,WatchEvent,1,0,1,WatchEvent,2,0.2,0.2
caffe2,ChengpengChen,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,ChengshuLi,IssuesEvent,1,2,1,IssuesEvent,1,0.2,0.24000000000000002
caffe2,chengstone,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,chenhoushuang,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,ChenJian345,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,ChenjunZou,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,chenlh14,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
caffe2,chenwei1912,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,chenweizhe,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,chenxuhao,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,chenyiyong1990,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
caffe2,Chernfalin,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,cherryxiongyw,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,cheylong,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,chfw,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,chicham,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,ChihyongChen,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,china-cat,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
caffe2,chinmaykunkikar,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,chinpeng,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,chipkajb,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,chiuser,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,ChiyuHan,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,chliang,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,chmjackychm,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,choasUp,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,chocjy,ForkEvent,1,0,1,ForkEvent,3,0.2,0.2
caffe2,chocjy,PullRequestEvent,1,2,1,PullRequestEvent,3,0.2,0.24000000000000002
caffe2,chocjy,PushEvent,1,2,1,PushEvent,3,0.2,0.24000000000000002
caffe2,chonglinsun,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
caffe2,chongyang-xu,IssueCommentEvent,1,1,1,IssueCommentEvent,2,0.2,0.22
caffe2,chongyang-xu,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
caffe2,choupachupss,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,ChrisConidis,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,Christopheraburns,IssuesEvent,1,2,1,IssuesEvent,1,0.2,0.24000000000000002
caffe2,christophermayfield,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,chrisvfabio,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,chrjxj,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,chubylive,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,chunxia1210,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,chunxiaosz,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,chuyue86,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,chxd,IssueCommentEvent,1,1,1,IssueCommentEvent,2,0.2,0.22
caffe2,chxd,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
caffe2,CivilNet,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,ckyzone,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,cl5220418,IssuesEvent,1,2,1,IssuesEvent,1,0.2,0.24000000000000002
caffe2,ClarkHowardLee,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,classicalliu,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,ClaudioSalvatoreArcidiacono,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
caffe2,ClaudiuCreanga,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,clay2know,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,claytonblythe,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,cliffwoolley,CommitCommentEvent,1,1,1,CommitCommentEvent,1,0.2,0.22
caffe2,cliffwoolley,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
caffe2,clnowacki,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
caffe2,clover978,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,CMobley7,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,cnfhv,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,cobeizailin,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,Coco20171024,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,CoddingApe,IssuesEvent,1,2,1,IssuesEvent,1,0.2,0.24000000000000002
caffe2,CoddingApe,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,CodeArhat,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,codehacken,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,Coder-leilei,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,coderkan,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,codernaut,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,codershore,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,CodingBoO,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,coldmanck,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,colijian,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,colthorwald,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
caffe2,columbusmonkey,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,congguohua,IssuesEvent,1,2,1,IssuesEvent,1,0.2,0.24000000000000002
caffe2,congguohua,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,connect2nelson,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,connectthefuture,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,connormai,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,constroy,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,convnets,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,coolbrain,IssuesEvent,1,2,1,IssuesEvent,1,0.2,0.24000000000000002
caffe2,coreatlas,IssueCommentEvent,1,1,1,IssueCommentEvent,2,0.2,0.22
caffe2,coreatlas,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
caffe2,coreyan,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,corysaildrone,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,cow-boys,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,cph315,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,cpkurotori,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,cr-hxfan,IssueCommentEvent,1,2,1,IssueCommentEvent,1,0.2,0.24000000000000002
caffe2,crabyh,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,CrazyBaran,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,CrazyEric404,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,CrazyNPC,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,crazysnowboy,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,crcrpar,WatchEvent,2,0,1,WatchEvent,1,0.3,0.3
caffe2,credo92,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,Crefeda,IssueCommentEvent,1,2,1,IssueCommentEvent,1,0.2,0.24000000000000002
caffe2,CriCL,ForkEvent,1,0,1,ForkEvent,3,0.2,0.2
caffe2,CriCL,IssueCommentEvent,2,2,2,IssueCommentEvent,2,0.3,0.33999999999999997
caffe2,CriCL,IssuesEvent,2,2,2,IssuesEvent,2,0.3,0.33999999999999997
caffe2,crimeminister,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,cryptoB0T,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,CrystDragon,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,crz1336768325,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,csarron,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,cscn89,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,cspg,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,csufangyu,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,csukuangfj,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,ctraina,IssueCommentEvent,1,1,1,IssueCommentEvent,2,0.2,0.22
caffe2,ctraina,IssuesEvent,2,2,2,IssuesEvent,2,0.3,0.33999999999999997
caffe2,ctro15547,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,cuguilke,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,cuizy02,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,CuthbertJungle,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,cvelten,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,cvpr,IssueCommentEvent,1,2,1,IssueCommentEvent,1,0.2,0.24000000000000002
caffe2,cwenner,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,cxy200927099,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
caffe2,cybellesmith,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,cyberpunkerx,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,cznyx,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,dachuanwud,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,dacson,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,daicoolb,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
caffe2,daicoolb,IssuesEvent,1,2,1,IssuesEvent,1,0.2,0.24000000000000002
caffe2,daicoolb,WatchEvent,1,0,1,WatchEvent,2,0.2,0.2
caffe2,daihk,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,DailyActie,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,daizeng1984,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
caffe2,daizeng1984,WatchEvent,1,0,1,WatchEvent,2,0.2,0.2
caffe2,dajiedaxiaojie,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,dalcaraz,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,dalysquiros,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,damoguyan11,ForkEvent,1,0,1,ForkEvent,2,0.2,0.2
caffe2,damoguyan11,WatchEvent,1,0,1,WatchEvent,2,0.2,0.2
caffe2,danci5,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,danfouer,IssueCommentEvent,1,2,1,IssueCommentEvent,2,0.2,0.24000000000000002
caffe2,danfouer,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
caffe2,danielcremer,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,DanielMoralesBeita,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,danigamba,IssueCommentEvent,3,1,3,IssueCommentEvent,2,0.5,0.52
caffe2,danigamba,IssuesEvent,3,2,3,IssuesEvent,2,0.5,0.54
caffe2,daniildavydzik,IssueCommentEvent,2,2,2,IssueCommentEvent,2,0.3,0.33999999999999997
caffe2,daniildavydzik,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
caffe2,DapengFeng,ForkEvent,1,1,1,ForkEvent,1,0.2,0.22
caffe2,DaPenggg,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,daquexian,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
caffe2,daquexian,IssuesEvent,1,2,1,IssuesEvent,1,0.2,0.24000000000000002
caffe2,daquexian,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,darasat,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,darkbuck,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,darknight1900,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,darth001,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,darthsuogles,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,Data-Bike,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,datamonday,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,datlife,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,DavidBrayford,IssueCommentEvent,1,1,1,IssueCommentEvent,2,0.2,0.22
caffe2,DavidBrayford,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
caffe2,DavidCai1993,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,DavideCatto,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
caffe2,davidishere,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,davidru,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,dbarobin,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,dbermond,IssueCommentEvent,2,1,2,IssueCommentEvent,2,0.3,0.32
caffe2,dbermond,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
caffe2,dbokser,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,dbrazey,IssueCommentEvent,1,1,1,IssueCommentEvent,2,0.2,0.22
caffe2,dbrazey,IssuesEvent,2,2,2,IssuesEvent,2,0.3,0.33999999999999997
caffe2,dbxmcf,IssueCommentEvent,1,1,1,IssueCommentEvent,2,0.2,0.22
caffe2,dbxmcf,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
caffe2,dbyoung720,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,dcompgriff,IssueCommentEvent,1,1,1,IssueCommentEvent,2,0.2,0.22
caffe2,dcompgriff,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
caffe2,ddk54321,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,ddkang,IssueCommentEvent,1,1,1,IssueCommentEvent,2,0.2,0.22
caffe2,ddkang,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
caffe2,dearchris,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,debashish2014,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,DecenWill,IssueCommentEvent,1,1,1,IssueCommentEvent,2,0.2,0.22
caffe2,DecenWill,IssuesEvent,1,2,1,IssuesEvent,2,0.2,0.24000000000000002
caffe2,Deep-Brainz,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,deepakcrk,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,deepakcrk,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,DeepAnchor,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,DeepInSearch,ForkEvent,1,0,1,ForkEvent,1,0.2,0.2
caffe2,deercoder,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,deism,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
caffe2,Dekken,IssueCommentEvent,1,1,1,IssueCommentEvent,1,0.2,0.22
caffe2,delian,WatchEvent,1,0,1,WatchEvent,1,0.2,0.2
